sensor_id,timestamp,ubicacion,temperatura_c,humedad_pct,velocidad_viento_ms,presion_hpa,seeing_arcsec,transparencia
SENS-005,2024-03-02T22:50:00,Centro,18.98,17.8,5.32,743.56,0.716,0.651
SENS-002,2024-03-06T18:20:00,Sur,19.13,12.1,2.49,740.99,0.718,0.833
SENS-003,2024-03-06T22:15:00,Este,15.95,18.3,0.81,739.59,0.439,0.806
SENS-003,2024-03-05T10:45:00,Este,15.66,15.7,5.56,747.41,0.795,0.96
SENS-003,2024-03-06T01:45:00,Este,16.19,12.0,2.42,747.07,0.642,0.752
SENS-002,2024-03-01T07:20:00,Sur,17.68,5.1,1.79,747.76,0.867,0.665
SENS-002,2024-03-06T00:05:00,Sur,17.66,6.8,3.89,745.21,0.713,0.892
SENS-004,2024-03-02T11:20:00,Oeste,15.73,16.0,5.43,744.23,0.507,0.924
SENS-003,2024-03-01T05:55:00,Este,14.71,9.1,5.11,744.12,0.904,0.812
SENS-001,2024-03-07T19:40:00,Norte,17.35,16.4,5.81,746.04,0.323,0.766
SENS-005,2024-03-02T10:40:00,Centro,16.56,7.4,8.46,741.96,0.779,0.821
SENS-002,2024-03-04T09:50:00,Sur,18.0,15.3,6.65,746.59,0.391,0.654
SENS-003,2024-03-01T18:00:00,Este,18.09,14.0,9.07,747.97,0.468,0.695
SENS-005,2024-03-07T18:55:00,Centro,17.42,4.9,5.8,742.9,1.026,0.817
SENS-002,2024-03-04T20:05:00,Sur,14.06,8.9,2.74,742.49,0.474,0.711
SENS-002,2024-03-05T04:40:00,Sur,16.94,11.8,7.68,746.33,0.97,0.678
SENS-003,2024-03-03T06:05:00,Este,15.2,11.7,6.63,746.07,0.592,0.73
SENS-001,2024-03-01T01:35:00,Norte,16.56,11.8,6.15,742.64,0.991,0.99
SENS-005,2024-03-07T10:50:00,Centro,16.13,12.6,2.63,742.26,0.521,0.792
SENS-002,2024-03-04T16:15:00,Sur,14.72,10.9,9.37,1016.6,0.529,0.727
SENS-003,2024-03-06T10:20:00,Este,19.98,5.3,2.03,743.66,0.628,0.664
SENS-002,2024-03-03T23:15:00,Sur,15.96,15.9,7.66,745.14,0.514,0.989
SENS-001,2024-03-06T00:05:00,Norte,16.96,13.6,5.62,746.09,0.16,0.682
SENS-003,2024-03-04T17:40:00,Este,13.05,18.4,3.45,739.98,0.804,0.734
SENS-001,2024-03-05T09:05:00,Norte,15.06,5.1,5.98,744.86,0.703,0.73
SENS-004,2024-03-07T13:45:00,Oeste,15.87,4.4,7.79,747.49,0.843,0.865
SENS-001,2024-03-03T19:25:00,Norte,-999.0,15.8,8.82,743.73,0.175,0.792
SENS-003,2024-03-04T23:00:00,Este,19.2,162.9,6.03,744.89,0.573,0.713
SENS-005,2024-03-04T15:30:00,Centro,17.96,15.6,5.2,743.57,0.758,0.743
SENS-004,2024-03-01T07:10:00,Oeste,17.74,19.5,4.65,743.24,0.603,0.882
SENS-004,2024-03-03T02:55:00,Oeste,14.09,14.0,7.45,744.08,0.564,0.776
SENS-004,2024-03-06T05:30:00,Oeste,16.4,12.2,4.72,747.84,0.47,0.675
SENS-005,2024-03-06T06:25:00,Centro,17.39,6.7,4.03,747.52,0.711,0.858
SENS-004,2024-03-06T14:30:00,Oeste,15.49,14.5,2.62,745.37,0.83,0.654
SENS-002,2024-03-06T08:25:00,Sur,17.88,4.2,2.5,745.74,0.443,0.915
SENS-001,2024-03-04T23:10:00,Norte,16.43,8.3,0.47,744.08,0.525,0.687
SENS-003,2024-03-07T19:00:00,Este,16.4,13.2,9.64,748.81,0.731,0.761
SENS-002,2024-03-02T03:20:00,Sur,14.62,6.1,5.62,748.66,0.969,0.921
SENS-002,2024-03-04T10:00:00,Sur,16.17,16.4,4.48,740.95,0.701,0.682
SENS-004,2024-03-04T20:45:00,Oeste,18.39,11.8,7.87,748.32,0.735,0.85
SENS-005,2024-03-04T05:45:00,Centro,14.63,16.4,0.42,744.56,0.595,0.721
SENS-002,2024-03-04T11:00:00,Sur,18.17,9.9,5.36,743.15,0.454,0.882
SENS-002,2024-03-02T04:20:00,Sur,-999.0,13.5,9.26,744.64,0.628,0.788
SENS-001,2024-03-07T06:35:00,Norte,20.55,7.9,4.28,740.91,-1.527,0.669
SENS-005,2024-03-02T11:10:00,Centro,16.93,13.5,4.89,744.67,0.788,0.806
SENS-005,2024-03-03T15:30:00,Centro,16.08,18.9,1.43,747.73,0.473,0.793
SENS-003,2024-03-03T05:20:00,Este,15.3,13.3,6.63,748.31,0.769,0.938
SENS-005,2027-04-01T02:45:00,Centro,15.39,18.4,4.34,745.64,0.544,0.686
SENS-001,2024-03-03T03:40:00,Norte,15.52,16.0,4.01,741.14,0.673,0.883
SENS-003,2024-03-06T08:05:00,Este,14.82,14.9,7.22,737.43,1.204,0.917
SENS-005,2024-03-01T13:20:00,Centro,15.43,18.2,5.24,743.79,0.681,0.939
SENS-002,2024-03-04T12:15:00,Sur,15.03,12.3,3.44,743.48,0.885,0.717
SENS-003,2024-03-05T19:10:00,Este,18.9,6.8,6.2,740.06,0.725,0.683
SENS-004,2024-03-05T17:50:00,Oeste,16.81,15.5,4.05,746.37,0.41,0.841
SENS-001,2024-03-04T15:10:00,Norte,15.9,14.0,1.78,740.59,0.713,0.672
SENS-003,2024-03-03T15:15:00,Este,14.95,14.1,3.74,746.97,0.253,0.827
SENS-002,2024-03-06T03:55:00,Sur,16.48,4.0,4.69,740.63,0.954,0.785
SENS-002,2024-03-01T10:20:00,Sur,17.96,18.4,7.07,746.27,0.884,0.963
SENS-005,2024-03-07T17:20:00,Centro,16.31,19.8,7.15,743.95,0.869,0.964
SENS-001,2024-03-03T13:55:00,Norte,18.24,5.6,5.74,749.21,0.89,0.797
SENS-001,2024-03-01T18:30:00,Norte,15.79,13.6,5.89,750.56,0.331,0.709
SENS-004,2024-03-07T02:00:00,Oeste,17.04,4.5,6.56,746.42,0.55,0.838
SENS-001,2024-03-03T04:05:00,Norte,14.62,5.9,4.84,740.91,0.67,0.775
SENS-003,2024-03-05T05:45:00,Este,16.67,13.1,5.84,748.5,0.577,0.912
SENS-004,2024-03-04T01:35:00,Oeste,16.86,15.3,4.91,741.04,0.269,0.785
SENS-004,2024-03-02T12:50:00,Oeste,13.06,12.8,4.77,744.2,0.475,0.873
SENS-005,2024-03-06T03:00:00,Centro,15.21,14.3,5.25,746.98,0.69,0.691
SENS-002,2024-03-06T07:10:00,Sur,16.2,13.8,5.48,747.0,0.68,0.653
SENS-004,2024-03-07T05:25:00,Oeste,15.38,4.2,5.35,745.76,0.829,0.951
SENS-003,2024-03-01T09:35:00,Este,18.34,3.0,2.94,744.74,0.472,0.985
SENS-001,2024-03-05T13:35:00,Norte,16.83,15.7,7.84,743.97,0.49,0.906
SENS-005,2024-03-06T10:45:00,Centro,17.37,6.2,7.44,745.87,0.237,0.846
SENS-005,2024-03-03T12:25:00,Centro,15.59,5.8,5.02,742.65,0.937,0.925
SENS-005,2024-03-03T09:15:00,Centro,18.17,7.2,1.35,752.34,0.692,0.98
SENS-001,2024-03-02T05:25:00,Norte,16.99,13.0,5.19,741.38,0.429,0.721
SENS-005,2024-03-03T20:55:00,Centro,17.35,17.3,3.99,743.64,0.491,0.925
SENS-001,2024-03-02T14:00:00,Norte,16.47,11.8,4.65,741.46,0.79,0.67
SENS-003,2024-03-04T17:20:00,Este,17.03,19.6,3.2,742.08,1.013,0.701
SENS-003,2024-03-04T14:00:00,Este,17.73,10.6,7.64,748.68,0.747,0.911
SENS-001,2024-03-01T19:55:00,Norte,16.82,9.8,2.55,744.07,0.392,0.674
SENS-003,2024-03-05T10:25:00,Este,18.16,6.1,5.05,745.0,0.848,0.729
SENS-003,2024-03-05T13:05:00,Este,16.42,5.7,5.99,744.18,0.861,0.802
SENS-003,2024-03-04T03:40:00,Este,16.04,9.4,3.26,747.3,0.642,0.682
SENS-002,2024-03-05T20:00:00,Sur,14.57,5.8,6.33,748.62,0.768,0.766
SENS-004,2024-03-07T15:35:00,Oeste,15.94,13.8,4.7,741.55,0.437,0.998
SENS-002,2024-03-02T23:50:00,Sur,17.51,4.0,7.37,746.84,0.972,0.716
SENS-004,2024-03-07T04:40:00,Oeste,15.56,18.4,3.24,747.52,0.794,0.828
SENS-004,2024-03-01T05:10:00,Oeste,16.02,12.5,1.8,746.29,0.96,0.954
,2024-03-06T10:45:00,Norte,14.99,8.3,5.77,745.75,-0.732,0.995
SENS-001,2024-03-04T12:50:00,Norte,14.2,11.5,8.1,747.95,1.158,0.82
SENS-005,2024-03-07T13:30:00,Centro,14.9,13.3,6.34,745.95,0.641,0.706
SENS-004,2024-03-02T06:25:00,Oeste,17.83,6.9,9.94,746.54,0.785,0.819
SENS-001,2024-03-06T20:55:00,Norte,17.61,4.2,2.68,744.11,0.732,0.675
SENS-005,2024-03-03T02:00:00,Centro,17.46,4.6,1.63,744.89,0.799,0.69
SENS-001,2024-03-04T19:55:00,Norte,19.64,15.4,3.44,743.78,0.486,0.742
SENS-002,2024-03-07T15:55:00,Sur,16.54,4.6,4.56,749.68,0.639,0.913
SENS-005,2024-03-04T11:50:00,Centro,17.34,3.5,7.02,743.41,0.768,0.666
,2024-03-06T17:45:00,Este,16.28,10.1,5.72,745.24,0.651,0.707
SENS-002,2024-03-06T07:00:00,Sur,17.85,12.6,10.01,744.26,0.841,0.723
SENS-003,2024-03-07T21:55:00,Este,16.75,15.3,6.22,743.07,0.648,0.666
SENS-002,2024-03-01T02:25:00,Sur,-999.0,19.5,6.89,743.16,0.836,0.664
SENS-003,2024-03-07T03:15:00,Este,14.17,18.2,2.6,750.02,0.661,0.992
SENS-002,2024-03-03T14:30:00,Sur,19.11,15.8,6.22,744.31,0.569,0.675
SENS-002,2024-03-01T10:10:00,Sur,17.61,14.4,1.5,744.92,0.526,0.67
SENS-005,2024-03-05T17:00:00,Centro,16.44,14.9,4.08,747.64,1.009,2.0
SENS-002,2024-03-04T16:35:00,Sur,15.6,9.6,8.77,738.38,0.549,0.94
SENS-003,2024-03-02T11:40:00,Este,13.17,5.3,4.21,749.18,0.798,0.886
SENS-003,2024-03-05T20:55:00,Este,16.7,4.2,1.9,745.23,0.784,0.736
SENS-005,2024-03-06T02:00:00,Centro,17.08,3.8,5.96,745.01,0.612,0.939
SENS-001,2024-03-05T19:15:00,Norte,20.87,18.7,6.39,742.36,1.09,0.976
SENS-005,2024-03-06T08:10:00,Centro,17.01,13.8,10.4,748.86,0.605,0.666
SENS-001,2024-03-06T23:10:00,Norte,-999.0,8.3,6.64,748.41,0.584,0.707
SENS-001,2024-03-01T18:05:00,Norte,15.33,6.1,4.83,742.58,0.778,0.834
SENS-005,2024-03-07T21:00:00,Centro,14.61,18.9,3.86,744.06,0.737,0.738
SENS-005,2024-03-01T12:35:00,Centro,17.37,3.3,6.77,746.33,0.074,0.945
SENS-005,2024-03-02T20:00:00,Centro,13.69,13.6,4.55,745.66,0.659,0.8
SENS-001,2024-03-04T14:10:00,Norte,16.51,7.7,3.11,747.42,0.471,0.661
SENS-004,2024-03-07T19:40:00,Oeste,18.13,17.8,5.84,745.68,0.363,0.804
SENS-005,2024-03-04T00:20:00,Centro,21.28,13.5,4.99,742.28,0.984,0.831
SENS-004,2024-03-05T07:40:00,Oeste,18.03,14.2,3.19,747.67,0.458,0.979
SENS-002,2024-03-05T15:30:00,Sur,20.11,14.7,1.76,746.58,0.517,0.903
SENS-002,2024-03-05T22:40:00,Sur,-999.0,13.9,6.44,747.91,0.708,0.783
SENS-001,2024-03-04T03:30:00,Norte,16.4,19.5,6.43,745.58,0.865,0.836
SENS-005,2024-03-04T15:25:00,Centro,19.21,5.3,4.26,743.85,0.581,0.866
SENS-004,2024-03-02T10:50:00,Oeste,17.55,11.8,10.44,744.96,0.392,0.703
SENS-003,2024-03-07T09:20:00,Este,16.73,12.5,4.11,748.02,0.634,0.759
SENS-003,2024-03-07T12:50:00,Este,14.91,11.0,7.73,739.42,-0.89,0.921
SENS-004,2024-03-01T09:45:00,Oeste,18.11,13.6,6.11,746.92,0.6,0.942
SENS-003,2024-03-03T12:05:00,Este,16.52,11.7,7.04,745.51,1.121,0.716
SENS-002,2024-03-06T06:50:00,Sur,16.06,19.8,7.75,741.41,0.321,0.873
SENS-002,2024-03-05T13:45:00,Sur,19.99,12.2,3.74,744.67,0.345,0.841
SENS-003,2024-03-05T08:45:00,Este,16.99,18.1,5.4,747.21,0.744,0.68
SENS-001,2024-03-07T02:40:00,Norte,14.01,4.3,4.49,748.89,0.702,0.944
SENS-003,2024-03-05T23:40:00,Este,15.71,18.6,4.47,743.95,0.552,0.869
SENS-002,2024-03-05T19:05:00,Sur,15.71,13.7,5.22,747.17,0.429,0.707
SENS-005,2024-03-02T02:10:00,Centro,14.19,13.0,4.76,744.87,0.558,0.912
SENS-001,2024-03-03T23:00:00,Norte,15.23,17.8,6.29,742.29,0.729,0.987
SENS-003,2024-03-04T05:50:00,Este,15.11,9.2,7.56,746.82,0.406,0.713
SENS-001,2024-03-07T16:05:00,Norte,18.39,10.5,5.13,746.42,0.563,0.952
SENS-004,2024-03-07T03:45:00,Oeste,15.81,14.2,1.83,746.92,0.909,0.787
SENS-005,2024-03-03T04:55:00,Centro,14.72,16.4,6.59,742.33,0.648,0.789
SENS-002,2024-03-05T10:10:00,Sur,17.46,5.2,3.57,746.24,0.519,0.881
SENS-005,2024-03-06T16:20:00,Centro,16.72,16.5,7.81,744.42,1.23,0.753
SENS-003,2024-03-05T13:00:00,Este,16.7,6.1,4.77,741.08,0.725,0.908
,2024-03-02T20:30:00,Sur,17.83,10.7,6.01,746.43,0.753,0.899
SENS-003,2024-03-04T14:05:00,Este,15.93,8.9,3.37,746.13,0.52,0.841
SENS-003,2024-03-01T22:05:00,Este,17.71,5.4,5.2,749.98,0.468,0.802
SENS-002,2024-03-04T22:10:00,Sur,16.06,14.1,8.84,744.64,0.28,0.993
SENS-001,2024-03-03T14:15:00,Norte,16.03,17.7,5.81,743.09,0.631,0.842
SENS-001,2024-03-07T10:15:00,Norte,16.54,18.6,4.99,745.3,0.357,0.858
SENS-001,2024-03-02T04:55:00,Norte,12.6,7.4,4.16,741.85,0.424,0.988
SENS-003,2024-03-07T15:40:00,Este,18.7,8.6,5.11,746.3,0.581,0.678
SENS-002,2024-03-04T17:10:00,Sur,20.53,18.7,7.8,742.5,0.73,0.803
SENS-002,2024-03-01T23:55:00,Sur,19.26,123.9,4.24,747.35,0.698,0.969
SENS-004,2024-03-05T00:00:00,Oeste,17.54,19.3,5.39,750.42,0.558,0.933
SENS-002,2024-03-01T08:55:00,Sur,17.88,6.0,7.9,745.33,0.558,0.738
SENS-003,2024-03-01T20:30:00,Este,16.14,5.1,6.25,746.32,0.579,0.745
SENS-002,2024-03-04T05:55:00,Sur,14.9,12.3,5.83,746.83,0.747,0.977
SENS-002,2024-03-06T08:35:00,Sur,17.32,11.1,5.44,746.8,0.824,0.824
SENS-001,2024-03-06T02:40:00,Norte,12.23,14.8,4.08,746.46,0.748,0.99
SENS-005,2024-03-03T21:00:00,Centro,15.19,9.4,1.78,743.46,0.828,0.687
SENS-002,2024-03-05T04:45:00,Sur,16.71,16.2,7.45,745.87,0.428,0.754
SENS-003,2024-03-07T11:25:00,Este,14.24,3.7,6.2,746.22,0.377,0.706
SENS-004,2024-03-02T00:05:00,Oeste,14.52,11.8,4.97,748.8,0.87,0.725
SENS-002,2024-03-04T14:10:00,Sur,15.83,9.0,7.45,742.71,0.627,0.718
SENS-004,2024-03-05T05:25:00,Oeste,16.28,5.5,1.87,741.81,0.9,0.869
SENS-003,2024-03-05T07:15:00,Este,17.44,9.8,8.33,748.39,0.838,0.658
SENS-001,2024-03-03T15:35:00,Norte,14.46,10.3,2.82,744.79,1.018,0.928
SENS-004,2024-03-01T02:40:00,Oeste,14.36,8.0,3.53,743.41,0.746,0.922
SENS-004,2024-03-03T07:55:00,Oeste,14.95,14.0,6.61,745.99,0.778,0.883
SENS-005,2024-03-04T08:10:00,Centro,18.51,19.5,3.57,1017.2,0.473,0.985
SENS-002,2024-03-01T15:15:00,Sur,14.89,3.4,6.8,744.9,0.987,0.757
SENS-001,2024-03-05T05:50:00,Norte,12.35,3.6,2.19,752.45,0.612,0.846
SENS-001,2024-03-06T17:30:00,Norte,15.59,6.5,8.82,743.18,0.598,0.893
SENS-005,2024-03-01T21:05:00,Centro,19.31,5.8,4.48,745.89,1.038,0.921
SENS-003,2024-03-01T05:25:00,Este,16.34,11.6,8.54,743.67,1.098,0.833
SENS-003,2027-01-03T07:10:00,Este,16.48,17.1,3.67,749.58,0.2,0.99
SENS-005,2024-03-06T12:40:00,Centro,16.01,3.8,7.61,746.27,0.396,0.697
SENS-004,2024-03-02T20:45:00,Oeste,18.2,9.5,5.34,749.23,0.673,0.667
SENS-005,2024-03-02T06:20:00,Centro,18.55,9.0,4.23,743.36,0.357,0.717
SENS-005,2024-03-07T15:25:00,Centro,16.35,15.3,5.09,746.83,0.999,0.944
SENS-001,2024-03-03T11:00:00,Norte,18.24,12.4,6.27,746.18,0.46,0.86
SENS-001,2024-03-02T18:25:00,Norte,17.13,6.1,3.0,742.73,0.461,0.714
SENS-004,2024-03-04T10:55:00,Oeste,16.92,15.0,4.84,749.79,0.692,0.731
SENS-004,2024-03-07T01:25:00,Oeste,16.16,15.0,8.43,744.41,0.879,0.963
SENS-004,2024-03-02T19:35:00,Oeste,15.96,3.1,6.48,742.46,0.656,0.894
SENS-004,2024-03-07T01:50:00,Oeste,15.74,16.7,4.2,744.39,0.308,0.984
SENS-004,2024-03-05T18:05:00,Oeste,13.92,16.2,7.09,745.1,0.351,0.834
SENS-002,2024-03-02T06:10:00,Sur,17.0,6.5,2.26,745.08,0.378,0.678
SENS-005,2024-03-06T01:20:00,Centro,18.71,9.8,4.75,744.72,0.551,0.789
SENS-004,2024-03-04T13:15:00,Oeste,18.99,15.5,7.35,746.64,0.705,0.846
SENS-002,2024-03-07T08:45:00,Sur,18.87,8.3,6.27,744.56,0.535,0.792
SENS-005,2024-03-04T08:55:00,Centro,16.47,13.0,5.56,746.01,1.03,0.654
SENS-003,2024-03-01T07:40:00,Este,16.18,6.0,5.54,747.56,0.352,0.957
SENS-003,2024-03-03T01:45:00,Este,15.48,14.3,4.37,744.31,0.24,0.822
SENS-001,2024-03-03T11:15:00,Norte,16.18,17.8,7.22,745.24,0.604,0.947
SENS-005,2024-03-07T21:15:00,Centro,16.83,15.2,3.97,747.39,0.4,0.779
SENS-005,2024-03-05T07:55:00,Centro,16.91,5.4,3.7,749.94,0.907,0.805
SENS-004,2024-03-02T18:15:00,Oeste,17.08,15.4,6.6,743.84,0.912,0.688
SENS-004,2024-03-02T20:40:00,Oeste,18.21,14.9,3.5,746.68,0.994,0.817
SENS-001,2024-03-05T18:20:00,Norte,15.54,11.2,3.74,741.25,0.638,0.745
SENS-004,2024-03-07T12:35:00,Oeste,18.57,4.6,3.86,745.84,0.751,0.832
SENS-001,2024-03-03T11:20:00,Norte,16.38,5.8,2.61,745.79,1.1,0.872
SENS-003,2024-03-02T01:15:00,Este,17.41,7.6,8.37,746.39,0.64,0.657
SENS-001,2024-03-05T07:45:00,Norte,14.04,4.4,7.19,747.52,0.307,0.765
SENS-004,2024-03-02T18:55:00,Oeste,16.44,9.7,4.62,745.34,0.875,0.766
SENS-002,2024-03-02T08:35:00,Sur,15.3,11.0,3.08,747.12,0.53,0.931
SENS-005,2024-03-01T23:15:00,Centro,17.77,14.3,5.51,740.97,0.856,0.862
SENS-001,2024-03-03T11:35:00,Norte,15.89,8.1,6.06,751.21,0.953,0.86
SENS-001,2024-03-06T15:55:00,Norte,16.43,16.3,4.29,746.03,0.397,0.971
SENS-005,2024-03-06T17:05:00,Centro,17.0,5.6,7.46,743.35,0.486,0.727
SENS-001,2024-03-06T03:30:00,Norte,15.17,13.5,9.94,749.17,0.717,0.897
SENS-002,2024-03-03T16:10:00,Sur,17.87,11.5,7.73,744.34,0.185,0.803
SENS-003,2024-03-07T21:50:00,Este,17.33,18.4,4.94,745.82,0.552,0.896
SENS-004,2024-03-04T20:00:00,Oeste,11.63,8.5,2.29,744.96,0.612,0.79
SENS-005,2024-03-04T04:25:00,Centro,14.03,15.9,6.62,744.94,0.647,0.808
SENS-002,2024-03-06T10:50:00,Sur,17.02,15.0,4.59,741.95,-0.388,0.97
SENS-002,2024-03-05T21:05:00,Sur,14.64,9.6,4.29,750.64,1.202,0.917
SENS-004,2024-03-07T07:40:00,Oeste,17.34,5.6,6.68,743.29,0.501,0.871
SENS-001,2024-03-01T17:40:00,Norte,15.77,9.5,10.03,745.15,0.922,0.818
SENS-003,2024-03-02T21:45:00,Este,17.17,14.7,6.46,749.44,0.81,0.994
SENS-003,2024-03-03T05:45:00,Este,13.55,11.7,3.61,741.21,0.755,0.973
SENS-001,2024-03-04T12:10:00,Norte,17.39,7.8,4.98,749.98,0.526,0.707
SENS-001,2024-03-02T02:55:00,Norte,15.37,13.8,8.86,744.74,0.594,0.777
SENS-002,2024-03-06T05:40:00,Sur,15.45,11.5,3.8,751.84,0.56,0.75
SENS-003,2024-03-07T20:05:00,Este,19.05,5.1,5.35,744.55,0.449,0.961
SENS-003,2024-03-04T06:30:00,Este,13.72,16.7,7.95,741.93,0.63,0.892
SENS-001,2024-03-02T03:50:00,Norte,14.38,18.3,6.06,745.15,0.454,0.7
SENS-005,2024-03-01T20:45:00,Centro,16.79,9.5,3.29,744.97,0.591,0.676
SENS-002,2024-03-03T15:20:00,Sur,18.45,17.8,4.97,746.16,0.633,0.676
SENS-002,2024-03-05T08:45:00,Sur,16.14,13.0,3.94,744.99,0.136,0.781
SENS-003,2024-03-04T04:30:00,Este,16.23,9.5,2.7,743.53,0.604,0.687
SENS-003,2024-03-04T02:55:00,Este,12.56,3.1,8.9,745.56,0.378,0.823
SENS-001,2024-03-01T19:25:00,Norte,17.0,16.3,4.98,742.32,0.418,0.776
SENS-005,2024-03-04T12:15:00,Centro,14.56,19.9,6.26,739.42,0.701,0.97
SENS-002,2024-03-04T14:55:00,Sur,16.03,7.0,3.11,745.25,0.718,0.754
SENS-004,2024-03-02T00:20:00,Oeste,17.2,18.4,8.96,744.95,0.335,0.707
SENS-002,2024-03-02T15:30:00,Sur,16.83,3.3,3.06,743.25,0.595,0.816
SENS-005,2024-03-07T04:50:00,Centro,13.38,17.4,1.46,745.83,0.396,0.773
SENS-002,2024-03-05T20:35:00,Sur,16.11,19.7,6.11,744.5,1.067,0.864
SENS-003,2024-03-02T12:30:00,Este,15.96,17.7,2.13,747.3,0.154,0.837
SENS-002,2024-03-01T15:45:00,Sur,16.11,4.9,2.56,745.18,0.587,0.864
SENS-004,2027-11-04T11:49:00,Oeste,17.57,6.4,5.13,745.09,0.453,0.835
SENS-001,2024-03-06T14:00:00,Norte,14.25,18.7,3.76,748.36,0.478,0.836
SENS-002,2024-03-06T02:30:00,Sur,14.05,14.4,6.2,747.76,-1.878,0.699
SENS-002,2024-03-06T22:00:00,Sur,18.87,9.6,9.52,746.27,0.677,0.71
SENS-002,2024-03-04T05:40:00,Sur,16.82,15.9,2.22,747.59,0.641,0.664
SENS-001,2024-03-03T16:30:00,Norte,16.16,15.0,2.43,743.54,0.33,0.787
SENS-001,2024-03-06T04:30:00,Norte,18.59,4.5,7.31,741.53,0.61,0.723
SENS-003,2024-03-05T06:20:00,Este,16.09,3.3,4.24,744.01,0.486,0.902
SENS-001,2024-03-04T00:35:00,Norte,18.55,10.9,6.42,742.97,0.568,0.957
SENS-005,2024-03-07T19:55:00,Centro,19.17,15.1,5.52,742.87,0.883,0.842
SENS-001,2024-03-05T09:15:00,Norte,14.44,10.9,3.34,747.51,0.564,0.975
SENS-005,2024-03-04T06:25:00,Centro,14.49,8.5,7.97,744.97,0.085,0.946
SENS-003,2024-03-01T09:10:00,Este,16.1,5.2,2.52,745.44,0.462,0.716
SENS-002,2024-03-04T18:10:00,Sur,18.04,6.4,5.94,744.31,0.559,0.797
SENS-004,2024-03-06T05:00:00,Oeste,17.2,15.9,6.2,745.5,0.386,0.917
SENS-002,2024-03-01T06:00:00,Sur,15.69,12.0,3.98,739.05,1.008,0.92
SENS-001,2024-03-05T05:40:00,Norte,13.93,6.3,6.76,741.44,0.526,0.854
SENS-003,2024-03-05T19:55:00,Este,15.77,7.0,4.78,746.45,0.454,0.923
SENS-001,2024-03-06T10:10:00,Norte,15.67,18.4,8.49,740.66,1.166,0.876
SENS-001,2024-03-02T10:00:00,Norte,14.92,8.6,6.06,744.08,0.751,0.675
SENS-004,2024-03-05T08:10:00,Oeste,15.9,18.9,5.96,743.16,0.721,0.951
,2024-03-06T14:35:00,Sur,15.17,7.6,5.75,744.95,1.001,0.871
SENS-001,2024-03-06T06:05:00,Norte,14.99,16.2,4.11,741.15,0.621,0.718
SENS-004,2024-03-03T22:40:00,Oeste,16.26,13.1,6.82,742.26,0.642,0.996
SENS-003,2024-03-06T17:50:00,Este,16.68,19.5,3.04,746.54,0.572,0.907
SENS-003,2024-03-01T23:40:00,Este,17.87,12.4,5.93,747.37,1.019,0.941
SENS-003,2027-05-17T09:42:00,Este,18.1,5.6,1.4,738.64,0.512,0.817
SENS-003,2024-03-02T18:45:00,Este,14.87,10.4,6.94,747.61,0.703,0.659
SENS-004,2024-03-03T21:20:00,Oeste,17.38,18.5,3.31,746.27,0.661,0.757
SENS-004,2024-03-05T00:05:00,Oeste,18.65,4.9,4.77,739.16,0.007,0.89
SENS-002,2024-03-07T10:25:00,Sur,18.59,16.1,8.3,744.33,0.505,0.878
SENS-002,2024-03-04T16:20:00,Sur,16.6,13.3,5.2,742.79,0.678,0.858
SENS-002,2024-03-01T11:30:00,Sur,16.02,17.7,2.25,747.57,0.522,0.962
SENS-002,2024-03-03T08:40:00,Sur,16.5,8.8,2.7,738.8,0.357,0.876
SENS-002,2024-03-04T23:25:00,Sur,17.86,13.3,4.53,741.26,0.577,0.908
SENS-004,2024-03-04T22:55:00,Oeste,14.6,18.3,5.38,747.55,0.492,0.782
SENS-002,2024-03-03T09:25:00,Sur,17.7,5.1,9.21,743.5,0.418,0.962
SENS-004,2024-03-03T10:55:00,Oeste,15.76,6.9,6.54,743.17,0.64,0.682
SENS-002,2024-03-04T23:30:00,Sur,16.5,6.0,5.95,742.9,0.884,0.797
SENS-003,2024-03-07T03:20:00,Este,14.44,16.4,6.34,742.94,0.831,0.764
SENS-002,2024-03-02T03:55:00,Sur,16.88,14.0,4.26,746.97,0.52,0.823
SENS-003,2024-03-01T06:25:00,Este,19.22,10.9,7.01,746.23,1.013,0.669
SENS-004,2024-03-05T10:50:00,Oeste,18.36,14.3,4.86,744.88,0.418,0.94
SENS-002,2024-03-01T14:00:00,Sur,19.14,10.6,6.69,745.13,0.333,0.859
SENS-005,2024-03-04T15:15:00,Centro,16.37,11.2,3.45,745.32,0.788,0.669
SENS-005,2024-03-01T05:15:00,Centro,16.6,17.5,8.04,746.33,0.379,0.695
SENS-002,2024-03-01T18:25:00,Sur,17.33,4.4,8.19,742.65,0.377,0.846
SENS-005,2024-03-05T04:10:00,Centro,14.36,19.6,7.35,741.65,0.924,0.665
SENS-001,2024-03-06T04:50:00,Norte,16.51,19.4,5.78,747.48,0.753,0.834
SENS-001,2024-03-06T03:15:00,Norte,14.5,113.8,4.48,745.27,0.324,0.857
SENS-005,2024-03-03T05:00:00,Centro,14.6,6.5,4.41,1014.84,0.362,0.874
SENS-003,2024-03-04T19:40:00,Este,14.6,19.8,5.11,742.78,0.761,0.849
SENS-005,2024-03-02T00:20:00,Centro,18.05,18.0,5.36,741.86,0.896,0.821
SENS-004,2024-03-05T13:25:00,Oeste,16.73,6.4,3.03,742.91,1.029,0.877
